"NAME","EXTERNAL ID","DATA CENTER","ERROR"
"CGWSQL1101PS","CGWSQL1101PS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1105PD","CGWSQL1105PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1115PS","CGWSQL1115PS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1116PD","CGWSQL1116PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1127PD","CGWSQL1127PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1140PD","CGWSQL1140PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1160PD","CGWSQL1160PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1162DV","CGWSQL1162DV","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgwsql116ts","cgwsql116ts","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1172PD","CGWSQL1172PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1174PD","CGWSQL1174PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1175NP","CGWSQL1175NP","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1177QA","CGWSQL1177QA","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1178PD","CGWSQL1178PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1179PD","CGWSQL1179PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1186PD","CGWSQL1186PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgwsql1187","cgwsql1187","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL1187PD","CGWSQL1187PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL123PD","CGWSQL123PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL144DV","CGWSQL144DV","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL147TS","CGWSQL147TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL150QA","CGWSQL150QA","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgwsql153ps.hq","cgwsql153ps.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL160PD","CGWSQL160PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL160PD","CGWSQL160PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL161PD","CGWSQL161PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL162DV","CGWSQL162DV","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL163DV","CGWSQL163DV","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL215PD","CGWSQL215PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgwsql215pd.hq","cgwsql215pd.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"cgwsql219pd","cgwsql219pd","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL219PD.hq","CGWSQL219PD.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"cgwsql240np","cgwsql240np","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL240NP","CGWSQL240NP","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL241NP","CGWSQL241NP","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL244TR","CGWSQL244TR","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL251PD","CGWSQL251PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL255PD","CGWSQL255PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL258PD","CGWSQL258PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL264DV","CGWSQL264DV","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL267TS","CGWSQL267TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL269DV","CGWSQL269DV","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL270TS","CGWSQL270TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL293PD","CGWSQL293PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL311TS","CGWSQL311TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL333DV","CGWSQL333DV","","MISSING_ARGUMENT:Id not specified in an update call"
"cgwsql334dv","cgwsql334dv","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL335DV","CGWSQL335DV","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL336DV","CGWSQL336DV","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL338PD","CGWSQL338PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL339PD","CGWSQL339PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL339PD","CGWSQL339PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL349PD","CGWSQL349PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL357TS","CGWSQL357TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL402PD","CGWSQL402PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL433TS","CGWSQL433TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL434PP","CGWSQL434PP","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL443PD","CGWSQL443PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL445TS","CGWSQL445TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL455PD","CGWSQL455PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL476PD","CGWSQL476PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgwsql481dv.hq","cgwsql481dv.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL484TS","CGWSQL484TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL485TS","CGWSQL485TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL489PD","CGWSQL489PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL491PD","CGWSQL491PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL496PD","CGWSQL496PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL501PD","CGWSQL501PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL528PD","CGWSQL528PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL551PD","CGWSQL551PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgwsql557pd.hq","cgwsql557pd.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL558PD","CGWSQL558PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL559PD","CGWSQL559PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL560PD","CGWSQL560PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgwsql561pd.hq","cgwsql561pd.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL573PD","CGWSQL573PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL596PD","CGWSQL596PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL623PD","CGWSQL623PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL624PS","CGWSQL624PS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL628PD","CGWSQL628PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL687PD","CGWSQL687PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL688PD","CGWSQL688PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL689PD","CGWSQL689PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL690PD","CGWSQL690PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL693PD","CGWSQL693PD","WCP data centre","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL925DV","CGWSQL925DV","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL926DV","CGWSQL926DV","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL927PD","CGWSQL927PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL928PD","CGWSQL928PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL936PP","CGWSQL936PP","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL937PD","CGWSQL937PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL938PD","CGWSQL938PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL939PD","CGWSQL939PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL940PD","CGWSQL940PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL948TS","CGWSQL948TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL949TS","CGWSQL949TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL950TS","CGWSQL950TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL951TS","CGWSQL951TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL968PD","CGWSQL968PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL983PD","CGWSQL983PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSQL984PD","CGWSQL984PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSRM001PD","CGWSRM001PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSRM002PD","CGWSRM002PD","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSSO480PD","CGWSSO480PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWSTAN12TS","CGWSTAN12TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWTEMPLATE","CGWTEMPLATE","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWUSB222PD","CGWUSB222PD","WCP data centre","MISSING_ARGUMENT:Id not specified in an update call"
"CGWUSB222PD-N","CGWUSB222PD-N","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVCCP01","CGWVCCP01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVCMGT01","CGWVCMGT01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVCOLL03","CGWVCOLL03","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVCSAP01","CGWVCSAP01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVCSRMTS1","CGWVCSRMTS1","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVCSSOTS1","CGWVCSSOTS1","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVCVDI01","CGWVCVDI01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVCVPXDTS1","CGWVCVPXDTS1","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVCVUMTS1","CGWVCVUMTS1","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVDI121PD","CGWVDI121PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVDICB01","CGWVDICB01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVDICB02","CGWVDICB02","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVDISRM01","CGWVDISRM01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVDIVRA01","CGWVDIVRA01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVDIVRA02","CGWVDIVRA02","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVIDM01","CGWVIDM01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVIDM02","CGWVIDM02","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVMM456PD","CGWVMM456PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVMM457PD","CGWVMM457PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVUMMGT01","CGWVUMMGT01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVUMSAP01","CGWVUMSAP01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGWVUMVDI01","CGWVUMVDI01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYDRCH01","CGYDRCH01","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYDRCH02","CGYDRCH02","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYDRMB01","CGYDRMB01","COLo datacentre","MISSING_ARGUMENT:Id not specified in an update call"
"CGYDRMB02","CGYDRMB02","COLo datacentre","MISSING_ARGUMENT:Id not specified in an update call"
"CGYDRUM01","CGYDRUM01","COLo datacentre","MISSING_ARGUMENT:Id not specified in an update call"
"cgydrum01","cgydrum01","","MISSING_ARGUMENT:Id not specified in an update call"
"CGYDRUM02","CGYDRUM02","COLo datacentre","MISSING_ARGUMENT:Id not specified in an update call"
"CGYLORA001PS","CGYLORA001PS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGYLYNC01","CGYLYNC01","WCP data centre","MISSING_ARGUMENT:Id not specified in an update call"
"CGYMAILDEV","CGYMAILDEV","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYPRINT1","CGYPRINT1","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYPRINT2","CGYPRINT2","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYPRINT3","CGYPRINT3","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgyprint4.hq","cgyprint4.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"CGYPRINTR1","CGYPRINTR1","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYPRINTR2","CGYPRINTR2","","MISSING_ARGUMENT:Id not specified in an update call"
"CGYSME01","CGYSME01","","MISSING_ARGUMENT:Id not specified in an update call"
"CGYSME02","CGYSME02","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWAPP001PD","CGYWAPP001PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWAPP002PD","CGYWAPP002PD","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgywcpch01","cgywcpch01","","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWCPCH01","CGYWCPCH01","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWCPCH02","CGYWCPCH02","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWCPCH03","CGYWCPCH03","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWCPCH04","CGYWCPCH04","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWCPMB01","CGYWCPMB01","WCP data centre","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWCPMB02","CGYWCPMB02","WCP data centre","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWCPUM01","CGYWCPUM01","WCP data centre","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWCPUM02","CGYWCPUM02","WCP data centre","MISSING_ARGUMENT:Id not specified in an update call"
"CGYWSQL002TS","CGYWSQL002TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CIA003","CIA003","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CIDTST01-1","CIDTST01-1","","MISSING_ARGUMENT:Id not specified in an update call"
"CIDTST01-2","CIDTST01-2","","MISSING_ARGUMENT:Id not specified in an update call"
"CIDTST01-3","CIDTST01-3","","MISSING_ARGUMENT:Id not specified in an update call"
"CIDTST01-4","CIDTST01-4","","MISSING_ARGUMENT:Id not specified in an update call"
"cif013","cif013","","MISSING_ARGUMENT:Id not specified in an update call"
"cifstestdns.hq","cifstestdns.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"cip001","cip001","","MISSING_ARGUMENT:Id not specified in an update call"
"cis002","cis002","","MISSING_ARGUMENT:Id not specified in an update call"
"CIS011","CIS011","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CIS017","CIS017","","MISSING_ARGUMENT:Id not specified in an update call"
"cis019","cis019","","MISSING_ARGUMENT:Id not specified in an update call"
"CIS061","CIS061","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CIS240","CIS240","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cis648","cis648","","MISSING_ARGUMENT:Id not specified in an update call"
"cis649","cis649","","MISSING_ARGUMENT:Id not specified in an update call"
"cis703","cis703","","MISSING_ARGUMENT:Id not specified in an update call"
"CIS704","CIS704","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CIS705","CIS705","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CIS706","CIS706","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CISMC2","CISMC2","","MISSING_ARGUMENT:Id not specified in an update call"
"CISMCL","CISMCL","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CISND5","CISND5","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cisns4","cisns4","","MISSING_ARGUMENT:Id not specified in an update call"
"CISPS1","CISPS1","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CISPW2","CISPW2","","MISSING_ARGUMENT:Id not specified in an update call"
"CISPW3","CISPW3","","MISSING_ARGUMENT:Id not specified in an update call"
"cistm1","cistm1","","MISSING_ARGUMENT:Id not specified in an update call"
"CISWQA","CISWQA","","MISSING_ARGUMENT:Id not specified in an update call"
"ciswqc","ciswqc","","MISSING_ARGUMENT:Id not specified in an update call"
"CIW06050088","CIW06050088","","MISSING_ARGUMENT:Id not specified in an update call"
"CIW12060605","CIW12060605","","MISSING_ARGUMENT:Id not specified in an update call"
"ciw13010046","ciw13010046","","MISSING_ARGUMENT:Id not specified in an update call"
"CIW20016524","CIW20016524","","MISSING_ARGUMENT:Id not specified in an update call"
"CIW416","CIW416","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"ciw803","ciw803","","MISSING_ARGUMENT:Id not specified in an update call"
"ciw810","ciw810","","MISSING_ARGUMENT:Id not specified in an update call"
"CIWS03","CIWS03","","MISSING_ARGUMENT:Id not specified in an update call"
"ciwv30","ciwv30","","MISSING_ARGUMENT:Id not specified in an update call"
"ciwv31","ciwv31","","MISSING_ARGUMENT:Id not specified in an update call"
"CLBS001","CLBS001","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CLBS002","CLBS002","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CLBS003","CLBS003","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
