"ID","WELL_LOCATION","FAC_NAME","FAC_TYPE","TEST_DATE","VENT_RATE","STATUS"
"a8k16000000fysXAAQ","100153305006W400","ANWH 100/15-33-050-06W4/00","WI","2010-06-02","528","Item Updated"
"a8k16000000fybrAAA","100153204902W400","ANEH 100/15-32-049-02W4/00","WI","2012-04-21","0","Item Updated"
"a8k16000000g12KAAQ","100153105101W400","ANEH 100/15-31-051-01W4/00","WI","2016-07-08","83","Item Updated"
"a8k16000000fyf3AAA","100153004901W400","ANEH 100/15-30-049-01W4/00","WI","2009-10-22","0","Item Updated"
"a8k1L000000KyqaQAC","100152605205W400","LDBH 100/15-26-052-05W4/00","WI","2018-04-01","167","Item Updated"
"a8k16000000g01fAAA","100152504701W402","ASCH 100/15-25-047-01W4/02","WI","2009-06-10","436.1","Item Updated"
"a8k16000000g28KAAQ","100152307825W400","MCPR 100/15-23-078-25W4/00","WI","2012-04-26","","Item Updated"
"a8k16000000g28JAAQ","100152207825W400","MCPR 100/15-22-078-25W4/00","WI","2012-04-26","","Item Updated"
"a8k16000000fydxAAA","100152205406W400","LDBH 100/15-22-054-06W4/00","WI","2015-05-16","4","Item Updated"
"a8k16000000fytBAAQ","100151905201W400","MARH 100/15-19-052-01W4/00","WI","2017-10-17","355","Item Updated"
"a8k16000000g1qzAAA","100151905104W402","MORH 100/15-19-051-04W4/02","WI","2014-05-31","0.622","Item Updated"
"a8k16000000fylwAAA","100151705005W402","ANWH 100/15-17-050-05W4/02","WI","2011-05-11","3","Item Updated"
"a8k16000000g1TZAAY","100151505301W400","MARH 100/15-15-053-01W4/00","WI","2015-04-06","1589","Item Updated"
"a8k16000000fzxWAAQ","100151504601W400","ASCH 100/15-15-046-01W4/00","WI","2010-10-18","45","Item Updated"
"a8k16000000g0arAAA","100151304701W400","ASCH 100/15-13-047-01W4/00","WI","2013-05-30","38","Item Updated"
"a8k16000000g0hlAAA","100151304401W400","ABSM 100/15-13-044-01W4/00","WI","2010-10-23","26","Item Updated"
"a8k16000000fzxFAAQ","100151104806W400","ASCH 100/15-11-048-06W4/00","WI","2012-06-10","40","Item Updated"
"a8k16000000fyvWAAQ","100143505201W402","MARH 100/14-35-052-01W4/02","WI","2010-08-08","156","Item Updated"
"a8k16000000g1tvAAA","100142804701W402","ANEH 100/14-28-047-01W4/02","WI","2014-05-28","0.292","Item Updated"
"a8k16000000g01jAAA","100142804701W400","ASCH 100/14-28-047-01W4/00","WI","2013-07-28","0.084","Item Updated"
"a8k16000000fygsAAA","100142505107W400","VRMH 100/14-25-051-07W4/00","WI","2014-03-21","0.011","Item Updated"
"a8k16000000g0gWAAQ","100142504804W400","ASCH 100/14-25-048-04W4/00","WI","2012-08-19","103","Item Updated"
"a8k16000000fyx7AAA","100141905003W400","ANEH 100/14-19-050-03W4/00","WI","2009-10-01","457","Item Updated"
"a8k16000000g0c0AAA","100141904804W400","ASCH 100/14-19-048-04W4/00","WI","2013-06-20","0","Item Updated"
"a8k16000000g0qqAAA","100141705405W400","LDBH 100/14-17-054-05W4/00","WI","2014-06-08","0.019","Item Updated"
"a8k16000000g0pQAAQ","100141305303W400","MARH 100/14-13-053-03W4/00","WI","2013-03-11","310","Item Updated"
"a8k16000000g1rNAAQ","100141304601W402","ASCH 100/14-13-046-01W4/02","WI","2014-06-04","0.219","Item Updated"
"a8k16000000fyxqAAA","100141205301W400","MARH 100/14-12-053-01W4/00","WI","2009-08-18","113","Item Updated"
"a8k16000000g284AAA","100140907825W400","MCPR 100/14-09-078-25W4/00","WI","2015-02-10","","Item Updated"
"a8k16000000fzuuAAA","100140905304W400","LDBH 100/14-09-053-04W4/00","WI","2012-05-31","32","Item Updated"
"a8k16000000fypDAAQ","100140905201W400","MARH 100/14-09-052-01W4/00","WI","2009-08-28","114","Item Updated"
"a8k16000000g0O3AAI","100140504504W400","ABSM 100/14-05-045-04W4/00","WI","2017-08-23","22","Item Updated"
"a8k16000000g0O3AAI","100140504504W400","ABSM 100/14-05-045-04W4/00","WI","2016-10-29","0","Item Updated"
"a8k16000000g0y0AAA","100140404902W402","ANEH 100/14-04-049-02W4/02","WI","2017-08-30","115","Item Updated"
"a8k16000000g27LAAQ","100140307825W400","MCPR 100/14-03-078-25W4/00","WI","2014-04-17","","Item Updated"
"a8k16000000g0nTAAQ","100140204601W400","ASCH 100/14-02-046-01W4/00","WI","2013-04-05","353","Item Updated"
"a8k16000000g1rHAAQ","100140104902W402","ANEH 100/14-01-049-02W4/02","WI","2014-03-26","0","Item Updated"
"a8k16000000fykgAAA","100140104902W400","ANEH 100/14-01-049-02W4/00","WI","2013-07-18","0.008","Item Updated"
"a8k16000000g1h2AAA","100133505005W400","VRMH 100/13-35-050-05W4/00","WI","2016-06-18","108","Item Updated"
"a8k16000000fyggAAA","100133204901W400","ANEH 100/13-32-049-01W4/00","WI","2017-08-09","48","Item Updated"
"a8k16000000fyylAAA","100133105002W400","ANEH 100/13-31-050-02W4/00","WI","2009-10-01","449","Item Updated"
"a8k16000000fyqhAAA","100132705006W400","VRMH 100/13-27-050-06W4/00","WI","2014-05-20","0.335","Item Updated"
"a8k16000000g0gVAAQ","100132504804W400","ASCH 100/13-25-048-04W4/00","WI","2012-05-11","1084","Item Updated"
"a8k16000000g28LAAQ","100132407825W400","McMullen 13-24-078-25W4","WI","2012-04-30","","Item Updated"
"a8k16000000fypfAAA","100132105103W400","ANEH 100/13-21-051-03W4/00","WI","2009-06-21","0","Item Updated"
"a8k16000000g0lvAAA","100132104906W400","VRMH 100/13-21-049-06W4/00","WI","2010-08-10","34","Item Updated"
"a8k16000000fytnAAA","100131505105W402","VRMH 100/13-15-051-05W4/02","WI","2013-08-05","2","Item Updated"
"a8k16000000fypCAAQ","100130905201W400","MARH 100/13-09-052-01W4/00","WI","2010-07-27","1245","Item Updated"
"a8k16000000g19bAAA","100130705406W402","LDBH 100/13-07-054-06W4/02","WI","2016-06-25","10","Item Updated"
"a8k16000000fycHAAQ","100130705406W400","LDBH 100/13-07-054-06W4/00","WI","2010-11-10","295","Item Updated"
"a8k16000000fztTAAQ","100130705302W400","MARH 100/13-07-053-02W4/00","WI","2017-11-05","368","Item Updated"
"a8k16000000g0ZfAAI","100130505305W400","LDBH 100/13-05-053-05W4/00","WI","2010-03-30","392","Item Updated"
"a8k16000000g27JAAQ","100130307825W400","MCPR 100/13-03-078-25W4/00","WI","2014-04-22","","Item Updated"
"a8k16000000fyxGAAQ","100130104904W400","VRMH 100/13-01-049-04W4/00","WI","2012-09-12","140","Item Updated"
"a8k16000000g14fAAA","100123505005W400","VRMH 100/12-35-050-05W4/00","WI","2015-09-16","0","Item Updated"
"a8k16000000fygnAAA","100123304901W400","ANEH 100/12-33-049-01W4/00","WI","2011-10-20","69","Item Updated"
"a8k16000000fzwlAAA","100123104605W400","ABSM 100/12-31-046-05W4/00","WI","2011-03-15","374","Item Updated"
"a8k16000000fyaAAAQ","100123004801W400","ANEH 100/12-30-048-01W4/00","WI","2009-06-21","552","Item Updated"
"a8k16000000fyw1AAA","100122705105W400","VRMH 100/12-27-051-05W4/00","WI","2013-08-06","121","Item Updated"
"a8k16000000g1o2AAA","100122506405W400","TUCH 100/12-25-064-05W4/00","WI","2015-03-28","42","Item Updated"
"a8k16000000g0YGAAY","100121905302W400","MARH 100/12-19-053-02W4/00","WI","2016-06-18","136","Item Updated"
"a8k16000000g0buAAA","100121904804W400","ASCH 100/12-19-048-04W4/00","WI","2013-06-19","0.842","Item Updated"
"a8k16000000g0pOAAQ","100121305303W400","MARH 100/12-13-053-03W4/00","WI","2012-09-18","2","Item Updated"
"a8k16000000fyxjAAA","100121105301W400","MARH 100/12-11-053-01W4/00","WI","2010-09-01","161","Item Updated"
"a8k16000000g1sEAAQ","100120704902W400","ANEH 100/12-07-049-02W4/00","WI","2014-08-25","0","Item Updated"
"a8k16000000g0laAAA","100120505405W400","LDBH 100/12-05-054-05W4/00","WI","2009-10-28","165","Item Updated"
"a8k16000000fyydAAA","100120504902W400","ANEH 100/12-05-049-02W4/00","WI","2012-03-26","186","Item Updated"
"a8k16000000fynEAAQ","100120405201W402","MARH 100/12-04-052-01W4/02","WI","2015-06-13","465","Item Updated"
"a8k16000000g27GAAQ","100120307825W400","MCPR 100/12-03-078-25W4/00","WI","2014-04-21","","Item Updated"
"a8k16000000fyxFAAQ","100120104904W400","VRMH 100/12-01-049-04W4/00","WI","2012-09-10","133","Item Updated"
"a8k16000000g1ArAAI","100113605107W402","VRMH 100/11-36-051-27W4/02","WI","2016-11-07","43","Item Updated"
"a8k16000000g13zAAA","100113105306W400","LDBH 100/11-31-053-06W4/00","WI","2017-04-11","0","Item Updated"
"a8k16000000g0YPAAY","100112105302W400","MARH 100/11-21-053-02W4/00","WI","2013-03-08","18","Item Updated"
"a8k16000000g0YFAAY","100111905302W400","MARH 100/11-19-053-02W4/00","WI","2014-07-15","8","Item Updated"
"a8k16000000g1qeAAA","100111905104W402","MORG 100/11-19-051-04W4/02","WI","2017-08-14","80","Item Updated"
"a8k16000000fzxdAAA","100111304701W400","ASCH 100/11-13-047-01W4/00","WI","2011-08-01","137","Item Updated"
"a8k1L000000KyrrQAC","100111205005W400","VRMH 100/11-12-050-05W4/00","WI","2018-01-30","0","Item Updated"
"a8k16000000fyxiAAA","100111105301W400","MARH 100/11-11-053-01W4/00","WI","2009-08-19","75","Item Updated"
"a8k16000000g28EAAQ","100111007825W400","MCPR 100/11-10-078-25W4/00","WI","2012-05-02","","Item Updated"
"a8k16000000g1H1AAI","100111005406W402","LDBH 100/11-10-054-06W4/02","WI","2017-08-03","219","Item Updated"
"a8k16000000g0YmAAI","100111005207W400","LDBH 100/11-10-052-07W4/00","WI","2012-04-13","93","Item Updated"
"a8k16000000g1GJAAY","100110705406W402","LDBH 100/11-07-054-06W4/02","WI","2016-06-25","0","Item Updated"
"a8k16000000g1NiAAI","100110405301W400","MARH 100/11-04-053-01W4/00","WI","2015-04-06","9","Item Updated"
"a8k16000000g27FAAQ","100110307825W400","MCPR 100/11-03-078-25W4/00","WI","2014-04-22","","Item Updated"
"a8k16000000g0fOAAQ","100110305302W400","MARH 100/11-03-053-02W4/00","WI","2017-11-20","182","Item Updated"
"a8k16000000fzOEAAY","100110104304W400","ABSM 100/11-01-043-04W4/00","WI","2016-12-20","0","Item Updated"
"a8k16000000fyqIAAQ","100103505001W400","ANEH 100/10-35-050-01W4/00","WI","2012-05-01","56","Item Updated"
"a8k16000000g0l5AAA","100103305202W400","MARH 100/10-33-052-02W4/00","WI","2015-09-16","18","Item Updated"
"a8k16000000fysWAAQ","100103305006W400","VRMH 100/10-33-050-06W4/00","WI","2010-06-03","202","Item Updated"
"a8k16000000g07mAAA","100102904804W400","ASCH 100/10-29-048-04W4/00","WI","2013-04-28","0.562","Item Updated"
"a8k16000000g287AAA","100102507723W400","MCPR 100/10-25-077-23W4/00","WI","2015-02-18","","Item Updated"
"a8k16000000fyuqAAA","100102505106W400","VRMH 100/10-25-051-06W4/00","WI","2013-10-01","0.384","Item Updated"
"a8k16000000g0UlAAI","100102504402W400","ASCH 100/10-25-044-02W4/00","WI","2011-08-26","365","Item Updated"
"a8k16000000g0UVAAY","100101904906W400","ANWH 100/10-19-049-06W4/00","WI","2010-03-28","173","Item Updated"
"a8k16000000fyrKAAQ","100101705201W400","MARH 100/10-17-052-01W4/00","WI","2009-10-01","3","Item Updated"
"a8k16000000g0AgAAI","100101704601W402","RIVG 100/10-17-046-01W4/02","WI","2014-04-25","0","Item Updated"
"a8k16000000g0axAAA","100101504802W400","AHEH 100/10-15-048-02W4/00","WI","2015-03-29","1584","Item Updated"
"a8k16000000g137AAA","100101405002W402","ANEH 100/10-14-050-02W4/02","WI","2014-03-07","0","Item Updated"
"a8k16000000fyuQAAQ","100101405002W400","ANEH 100/10-14-050-02W4/00","WI","2009-10-01","595","Item Updated"
"a8k16000000g1xOAAQ","100101305302W400","MARH 100/10-13-053-02W4/00","WI","2015-06-18","270","Item Updated"
"a8k16000000fyxhAAA","100101105301W400","MARH 100/10-11-053-01W4/00","WI","2012-09-06","0.16","Item Updated"
"a8k16000000g28DAAQ","100101007825W400","MCPR 100/10-10-078-25W4/00","WI","2012-05-01","","Item Updated"
"a8k16000000fydUAAQ","100100605204W400","MORH 100/10-06-052-04W4/00","WI","2013-01-17","536.2","Item Updated"
"a8k16000000g0w2AAA","100100305402W400","MARH 100/10-03-054-02W4/00","WI","2013-12-04","0.025","Item Updated"
"a8k16000000g0nRAAQ","100100204601W402","ASCH 100/10-02-046-01W4/02","WI","2012-03-15","143","Item Updated"
"a8k16000000fyzNAAQ","100093504904W400","VRMH 100/09-35-049-04W4/00","WI","2012-09-13","434","Item Updated"
"a8k1L000000KykOQAS","100093504806W400","ASCH 100/09-35-048-06W4/00","WI","2018-02-27","0","Item Updated"
"a8k16000000fyeyAAA","100093004901W400","ANEH 100/09-30-049-01W4/00","WI","2013-08-05","0.123","Item Updated"
"a8k16000000fya4AAA","100093004801W400","ANEH 100/09-30-048-01W4/00","WI","2010-02-02","176","Item Updated"
"a8k16000000fyaXAAQ","100092904902W400","ANEH 100/09-29-049-02W4/00","WI","2012-04-22","470","Item Updated"
"a8k16000000g0YQAAY","100092705303W400","MARH 100/09-27-053-03W4/00","WI","2009-11-20","497","Item Updated"
"a8k16000000fyxIAAQ","100092504904W400","VRMH 100/09-25-049-04W4/00","WI","2012-09-14","106","Item Updated"
"a8k16000000fyflAAA","100092305406W400","LDBH 100/09-23-054-06W4/00","WI","2012-08-03","190","Item Updated"
"a8k16000000fytKAAQ","100092005201W400","MARH 100/09-20-052-01W4/00","WI","2009-06-30","1655","Item Updated"
"a8k16000000fyt8AAA","100091905201W400","MARH 100/09-19-052-01W4/00","WI","2017-01-29","1543","Item Updated"
"a8k16000000g1neAAA","100091905104W402","MORH 100/09-19-051-04W4/02","WI","2017-01-21","219","Item Updated"
"a8k16000000g0UUAAY","100091904906W400","ANWH 100/09-19-049-06W4/00","WI","2010-03-30","180","Item Updated"
"a8k16000000fyltAAA","100091705005W400","Alta NWest Heavy 100/09-17-050-05W4/00","WI","2010-05-24","231","Item Updated"
"a8k16000000fyuUAAQ","100091705002W400","ANEH 100/09-17-050-02W4/00","WI","2012-05-31","0","Item Updated"
"a8k16000000fytoAAA","100091605105W400","VRMH 100/09-16-051-05W4/00","WI","2013-08-02","11","Item Updated"
"a8k16000000g0pNAAQ","100091305303W400","MARH 100/09-13-053-03W4/00","WI","2013-03-18","341","Item Updated"
"a8k16000000fzxbAAA","100091304701W402","ASCH 100/09-13-047-01W4/02","WI","2013-07-27","0.205","Item Updated"
"a8k16000000fyxgAAA","100091105301W400","MARH 100/09-11-053-01W4/00","WI","2012-10-14","1.118","Item Updated"
"a8k16000000g2BsAAI","100090905406W402","LDBH 100/09-09-054-06W4/02","WI","2017-08-05","93","Item Updated"
"a8k16000000fyyYAAQ","100090304902W400","ANEH 100/09-03-049-02W4/00","WI","2010-09-28","4","Item Updated"
"a8k16000000g1o0AAA","100083606405W400","TUCH 100/08-36-064-05W4/00","WI","2015-03-28","25","Item Updated"
"a8k1L000000KyrfQAC","100083504806W402","ASCH 100/08-35-048-06W4/02","WI","2018-02-27","0","Item Updated"
"a8k16000000fyjMAAQ","100083404906W400","VRMH 100/08-34-049-06W4/00","WI","2013-10-12","0.473","Item Updated"
"a8k16000000g0ZAAAY","100083105201W400","MARH 100/08-31-052-01W4/00","WI","2013-03-18","0","Item Updated"
"a8k16000000fyYIAAY","100083004801W400","ANEH 100/08-30-048-01W4/00","WI","2009-05-25","0","Item Updated"
"a8k16000000fyekAAA","100082704802W402","ANEH 100/08-27-048-02W4/02","WI","2010-05-15","0","Item Updated"
"a8k16000000g1qwAAA","100082505406W402","LDBH 100/08-25-054-06W4/02","WI","2014-06-09","0.157","Item Updated"
"a8k16000000fyhQAAQ","100082505406W400","LDBH 100/08-25-054-06W4/00","WI","2009-11-28","371","Item Updated"
"a8k1L000000KyqbQAC","100082505306W400","LDBH 100/08-25-053-06W4/00","WI","2018-03-20","0","Item Updated"
"a8k16000000fyZbAAI","100082305301W400","MARH 100/08-23-053-01W4/00","WI","2009-08-15","32","Item Updated"
"a8k16000000fywTAAQ","100082205002W400","ANEH 100/08-22-050-02W4/00","WI","2009-10-01","452","Item Updated"
"a8k16000000g0fYAAQ","100082105305W400","LDBH 100/08-21-053-05W4/00","WI","2013-10-13","269","Item Updated"
"a8k16000000fxUiAAI","100082105101W403","ANEH 100/08-21-051-01W4/03","WI","2017-06-28","526","Item Updated"
"a8k16000000fybdAAA","100082104802W400","ANEH 100/08-21-048-02W4/00","WI","2014-07-11","194","Item Updated"
"a8k16000000fytJAAQ","100082005201W400","MARH 100/08-20-052-01W4/00","WI","2009-11-23","724","Item Updated"
"a8k16000000fyt7AAA","100081905201W400","MARH 100/08-19-052-01W4/00","WI","2017-02-07","159","Item Updated"
"a8k16000000g0UTAAY","100081904906W400","ANWH 100/08-19-049-06W4/00","WI","2010-03-29","31","Item Updated"
"a8k16000000g0quAAA","100081805405W402","LDBH 100/08-18-054-05W4/02","WI","2009-10-27","1527","Item Updated"
"a8k16000000g1x8AAA","100081205204W400","MORH 100/08-12-052-04W4/00","WI","2015-06-03","490","Item Updated"
"a8k16000000g0ZxAAI","100080904806W402","ASCH 100/08-09-048-06W4/02","WI","2009-05-19","87.4","Item Updated"
"a8k16000000g0JoAAI","100080504606W400","WWNM 100/08-05-046-06W4/00","WI","2011-05-16","20","Item Updated"
"a8k16000000fymdAAA","100080305006W400","VRMH 100/08-03-050-06W4/00","WI","2014-05-25","0","Item Updated"
"a8k16000000fyzVAAQ","100080105003W400","ANEH 100/08-01-050-03W4/00","WI","2011-05-03","75","Item Updated"
"a8k16000000fxTVAAY","100073605001W402","ANEH 100/07-36-050-01W4/02","WI","2017-02-14","149","Item Updated"
"a8k16000000g14SAAQ","100073605001W400","ANEH 100/07-36-050-01W4/00","WI","2015-05-25","138","Item Updated"
"a8k16000000fyqHAAQ","100073505001W400","ANEH 100/07-35-050-01W4/00","WI","2012-05-30","0","Item Updated"
"a8k16000000g1LiAAI","100073504701W402","ASCH 100/07-35-047-01W4/02","WI","2017-07-09","44","Item Updated"
"a8k1L000000KyqXQAS","100072505406W400","LDBH 100/07-25-054-06W4/00","WI","2018-04-17","0","Item Updated"
"a8k16000000fyd2AAA","100072504802W400","ANEH 100/07-25-048-02W4/00","WI","2009-07-23","45","Item Updated"
"a8k16000000g0dwAAA","100072305003W400","ANEH 100/07-23-050-03W4/00","WI","2009-08-22","891","Item Updated"
"a8k16000000g281AAA","100072207825W400","MCPR 100/07-22-078-25W4/00","WI","2014-10-29","","Item Updated"
"a8k16000000g19JAAQ","100071607825W400","MCPR 100/07-16-078-25W4/00","WI","2015-02-10","","Item Updated"
"a8k16000000g1JsAAI","100071005205W400","LDBH 100/07-10-052-05W4/00","WI","2015-10-28","1","Item Updated"
"a8k16000000fzOBAAY","100070104304W400","ABSM 100/07-01-043-04W4/00","WI","2016-12-20","0","Item Updated"
"a8k16000000g1sCAAQ","100063605405W402","LDBH 100/06-36-054-05W4/02","WI","2014-06-04","0.028","Item Updated"
"a8k16000000g0ZrAAI","100063605405W400","LDBH 100/06-36-054-05W4/00","WI","2013-09-19","0.174","Item Updated"
"a8k16000000g289AAA","100063407725W400","MCPR 100/06-34-077-25W4/00","WI","2013-04-24","","Item Updated"
"a8k16000000fyglAAA","100063304901W400","ANEH 100/06-33-049-01W4/00","WI","2011-08-01","0","Item Updated"
"a8k16000000fyuBAAQ","100063304802W404","ANEH 100/06-33-048-02W4/04","WI","2009-08-03","342","Item Updated"
"a8k16000000g0VtAAI","100063304706W400","ASCH 100/06-33-047-06W4/00","WI","2012-06-22","61","Item Updated"
"a8k16000000g0q3AAA","100062905207W400","LDBH 100/06-29-052-07W4/00","WI","2010-07-08","101","Item Updated"
"a8k16000000g07iAAA","100062904804W400","ASCH 100/06-29-048-04W4/00","WI","2012-08-28","192","Item Updated"
"a8k16000000g0RBAAY","100062404401W400","ASCH 100/06-24-044-01W4/00","WI","2012-10-12","46","Item Updated"
"a8k16000000fyvQAAQ","100062105201W400","MARH 100/06-21-052-01W4/00","WI","2010-07-25","306","Item Updated"
"a8k16000000g1e8AAA","100061905302W400","MARH 100/06-19-053-02W4/00","WI","2015-03-11","0","Item Updated"
"a8k16000000fyogAAA","100061905006W402","VRMH 100/06-19-050-06W4/02","WI","2013-07-27","0.528","Item Updated"
"a8k16000000fyzEAAQ","100061505101W400","ANEH 100/06-15-051-01W4/00","WI","2017-09-09","290","Item Updated"
"a8k16000000g122AAA","100061505002W400","ANEH 100/06-15-050-02W4/00","WI","2015-05-19","82","Item Updated"
"a8k16000000g0lDAAQ","100061405302W400","MARH 100/06-14-053-02W4/00","WI","2012-05-20","40","Item Updated"
"a8k16000000g24hAAA","100061307825W400","McMullen 06-13-078-25W4","WI","2011-03-02","","Item Updated"
"a8k16000000fyxCAAQ","100061004903W400","ANEH 100/06-10-049-03W4/00","WI","2012-04-21","47","Item Updated"
"a8k16000000g283AAA","100060907825W400","MCPR 100/06-09-078-25W4/00","WI","2016-02-10","","Item Updated"
"a8k16000000g21KAAQ","100060905301W400","MARH 100/06-09-053-01W4/00","WI","2015-05-29","47","Item Updated"
"a8k16000000g1mSAAQ","100060505405W400","LDBH 100/06-05-054-05W4/00","WI","2015-05-27","303","Item Updated"
"a8k16000000g0qLAAQ","100060505301W400","MARH 100/06-05-053-01W4/00","WI","2017-09-23","336","Item Updated"
"a8k16000000g24nAAA","100060307825W400","MCPR 100/06-03-078-25W4/00","WI","2012-04-26","","Item Updated"
"a8k16000000fyzMAAQ","100060305102W400","ANEH 100/06-03-051-02W4/00","WI","2011-08-26","3","Item Updated"
"a8k16000000g24rAAA","100060107825W400","McMullen 06-01-078-25W4","WI","2011-03-01","","Item Updated"
"a8k16000000fybpAAA","100053204902W400","ANEH 100/05-32-049-02W4/00","WI","2012-04-22","0","Item Updated"
"a8k16000000fylWAAQ","100053105306W402","LDBH 100/05-31-053-06W4/02","WI","2010-05-31","113","Item Updated"
"a8k16000000fyuyAAA","100053105106W400","VRMH 100/05-31-051-06W4/00","WI","2018-04-10","114","Item Updated"
"a8k16000000fykVAAQ","100053105003W400","ANEH 100/05-31-050-03W4/00","WI","2009-10-01","369","Item Updated"
"a8k16000000fyYAAAY","100053004801W400","ABNE 100/05-30-048-01W4/00","WI","2009-06-22","0","Item Updated"
"a8k16000000fykBAAQ","100052905306W400","LDBH 100/05-29-053-06W4/00","WI","2012-06-21","83","Item Updated"
"a8k16000000fzxYAAQ","100052304601W400","ASCH 100/05-23-046-01W4/00","WI","2011-06-12","0","Item Updated"
"a8k16000000g1e6AAA","100052105306W400","LDBH 100/05-21-053-06W4/00","WI","2014-04-14","2.122","Item Updated"
"a8k16000000g0keAAA","100052105207W400","LDBH 100/05-21-052-07W4/00","WI","2012-04-19","121","Item Updated"
"a8k16000000fyvPAAQ","100052105201W400","MARH 100/05-21-052-01W4/00","WI","2013-06-10","0.575","Item Updated"
"a8k16000000g0YAAAY","100051905302W400","MARH 100/05-19-053-02W4/00","WI","2014-04-17","0","Item Updated"
"a8k16000000fyoeAAA","100051905006W400","VRMH 100/05-19-050-06W4/00","WI","2010-06-07","0","Item Updated"
"a8k1L000000Kyl4QAC","100050705203W400","MARH 100/05-07-052-03W4/00","WI","2018-01-24","182","Item Updated"
"a8k16000000g0pDAAQ","100050505302W400","MARH 100/05-05-053-02W4/00","WI","2013-09-09","1.051","Item Updated"
"a8k16000000fyzLAAQ","100050305102W400","ANEH 100/05-03-051-02W4/00","WI","2009-10-01","371","Item Updated"
"a8k16000000fzO8AAI","100050104304W400","ABSM 100/05-01-043-04W4/00","WI","2016-12-20","0","Item Updated"
"a8k16000000g19XAAQ","100043505205W402","LDBH 100/04-35-052-05W4/02","WI","2014-06-05","0.002","Item Updated"
"a8k16000000fygjAAA","100043304901W400","ANEH 100/04-33-049-01W4/00","WI","2012-05-07","0","Item Updated"
"a8k16000000fzwgAAA","100043104605W400","ABSM 100/04-31-046-05W4/00","WI","2017-07-22","181","Item Updated"
"a8k16000000fyySAAQ","100043004801W400","ANEH 100/04-30-048-01W4/00","WI","2012-06-03","60","Item Updated"
"a8k16000000fyplAAA","100042805103W400","ANEH 100/04-28-051-03W4/00","WI","2009-06-24","356","Item Updated"
"a8k16000000g1mbAAA","100042704902W400","ANEH 100/04-27-049-02W4/00","WI","2016-02-22","0","Item Updated"
"a8k16000000g01gAAA","100042704701W400","ASCH 100/04-27-047-01W4/00","WI","2012-03-13","1313","Item Updated"
"a8k16000000g10fAAA","100042505205W402","LDBH 100/04-25-052-05W4/02","WI","2015-06-26","0","Item Updated"
"a8k16000000fymRAAQ","100042505001W400","ANEH 100/04-25-050-01W4/00","WI","2012-05-06","295","Item Updated"
"a8k16000000fyzJAAQ","100042105101W400","ANEH 100/04-21-051-01W4/00","WI","2011-09-30","92","Item Updated"
"a8k16000000g0Y9AAI","100041905302W400","MARH 100/04-19-053-02W4/00","WI","2013-03-10","5","Item Updated"
"a8k16000000g277AAA","100041407825W400","MCPR 100/04-14-078-25W4/00","WI","2013-11-28","","Item Updated"
"a8k16000000fyaxAAA","100040705406W400","LDBH 100/04-07-054-06W4/00","WI","2017-02-14","185","Item Updated"
"a8k1L000000KykyQAC","100040705203W400","MARH 100/04-07-052-03W4/00","WI","2018-01-19","8","Item Updated"
"a8k16000000g1oCAAQ","100040105306W402","LDBH 100/04-01-053-06W4/02","WI","2015-02-28","103","Item Updated"
"a8k16000000g1kuAAA","100033607320W400","AMHO 100/03-36-073-20W4/00","WI","2012-01-17","","Item Updated"
"a8k16000000fygaAAA","100033204901W400","ANEH 100/03-32-049-01W4/00","WI","2012-05-19","0","Item Updated"
"a8k16000000g0NmAAI","100033104404W400","ABSM 100/03-31-044-04W4/00","WI","2011-05-05","3","Item Updated"
"a8k16000000fypkAAA","100032805103W400","ANEH 100/03-28-051-03W4/00","WI","2009-06-23","382","Item Updated"
"a8k16000000fyk5AAA","100032505306W400","LDBH 100/03-25-053-06W4/00","WI","2012-07-15","125","Item Updated"
"a8k16000000fye4AAA","100032305406W400","LDBH 100/03-23-054-06W4/00","WI","2016-07-12","65","Item Updated"
"a8k16000000fycMAAQ","100032205406W400","LDBH 100/03-22-054-06W4/00","WI","2010-04-25","347","Item Updated"
"a8k16000000g0URAAY","100031904906W400","VRMH 100/03-19-049-06W4/00","WI","2010-08-10","0","Item Updated"
"a8k16000000g0bcAAA","100031904804W400","ASCH 100/03-19-048-04W4/00","WI","2013-11-06","0","Item Updated"
"a8k16000000fyzaAAA","100031305003W400","ANEH 100/03-13-050-03W4/00","WI","2012-10-10","126","Item Updated"
"a8k16000000fyfHAAQ","100031204801W400","ANEH 100/03-12-048-01W4/00","WI","2011-06-06","249","Item Updated"
"a8k16000000fywxAAA","100031005101W402","ANEH 100/03-10-051-01W4/02","WI","2010-05-19","0","Item Updated"
"a8k1L000000KykbQAC","100030905305W400","LDBH 100/03-09-053-05W4/00","WI","2018-03-18","4","Item Updated"
"a8k16000000g0qiAAA","100023505302W400","MARH 100/02-35-053-02W4/00","WI","2009-08-21","271","Item Updated"
"a8k16000000g1H7AAI","100023304901W402","ANEH 100/02-33-049-01W4/02","WI","2015-05-09","0","Item Updated"
"a8k16000000fyuAAAQ","100023304802W400","ANEH 100/02-33-048-02W4/00","WI","2009-08-04","1062","Item Updated"
"a8k16000000g0lxAAA","100022904906W400","VRMH 100/02-29-049-06W4/00","WI","2012-09-05","0","Item Updated"
"a8k16000000g0v9AAA","100022705205W400","LDBH 100/02-27-052-05W4/00","WI","2014-06-15","0.126","Item Updated"
