"ID","U_APPLICATION","EXTERNAL_ID","NAME","USED_FOR","HOST_NAME","MANUFACTURER","MODEL_ID","OS","OS_VERSION","SHORT_DESCRIPTION","SYS_CLASS_NAME","SYS_CREATED_ON","SYS_CREATED_BY","U_CMDB_CRITICALITY","STATUS"
"a8m6300000004tPAAQ","","cwf661.hq","cwf661.hq","","CWF661","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","VDI McAfee Scanning Server","Windows Server","2013-08-14 17:13","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tQAAQ","MOC -  Retired (Janaury 2016)","CWF700","CWF700","Test","CWF700","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard x64","5.2.3790","Stature Test - Dyadem (MOC)","Windows Server","2012-06-19 21:32","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tRAAQ","MOC -  Retired (Janaury 2016)","CWF701","CWF701","Training","CWF701","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard x64","5.2.3790","Stature TRAIN - Dyadem (MOC)","Windows Server","2012-06-19 21:32","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tSAAQ","","cwf702.hq","cwf702.hq","Production","CWF702","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Unknown","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tTAAQ","","cwf703.hq","cwf703.hq","Production","CWF703","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Unknown","Windows Server","2012-06-19 15:21","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tUAAQ","","cwf707","cwf707","Production","CWF707","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","VDI","Windows Server","2012-06-19 21:32","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tVAAQ","","cwf708","cwf708","Production","CWF708","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","VDI","Windows Server","2012-06-19 21:32","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tWAAQ","","cwf709","cwf709","Production","CWF709","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","VDI","Windows Server","2012-06-19 21:32","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003CeAAI","","CWF712","CWF712","","CWF712","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","McAfee Enterprise Mobility Management (EMM) (Cluster 0)","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004tXAAQ","","CWF713","CWF713","","CWF713","VMware inc","","","Microsoft Windows Server 2008 R2 (64-bit","This server is hosted in WCP_DMZ zone.

2016_confirmed_vcenter

","Windows Server","2016-09-16 10:18","neishg","(1) Non-Critical","Item Created"
"a8m6300000004tYAAQ","","CWF714","CWF714","Production","CWF714","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","IT Foundations Web Server - PMO Office","Windows Server","2012-06-19 15:17","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tZAAQ","","cwf715.hq","cwf715.hq","Production","CWF715","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Unknown","Windows Server","2012-06-19 15:22","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004taAAA","","CWF736","CWF736","Production","CWF736","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Downstream SQL Server-Tokenizer","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tbAAA","","CWF737","CWF737","Production","CWF737","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Downstream SQL Server-Tokenizer Witness","Windows Server","2012-06-19 15:21","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tcAAA","","CWF738","CWF738","Test","CWF738","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Downstream SQL Server-Tokenizer","Windows Server","2012-11-22 14:08","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tdAAA","","CWF739","CWF739","Test","CWF739","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Downstream SQL Server-Tokenizer Witness","Windows Server","2012-11-22 14:08","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003IyAAI","Downstream Retail Tokenizer (RTS CSM Primary/Secondary)","CWF740","CWF740","Production","CWF740","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1","Downstream Primary Tokenizer

This server is used to generate tokens for Credit card numbers - Red Zone ","Windows Server","2013-02-12 15:12","grigos","(1) Non-Critical","Item Updated"
"a8m6300000003GCAAY","Downstream Retail Tokenizer (RTS CSM Primary/Secondary)","CWF741","CWF741","Production","CWF741","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1","Downstream SQL Server-Tokenizer Witness - Red Zone","Windows Server","2013-02-12 15:12","grigos","(1) Non-Critical","Item Updated"
"a8m6300000003MfAAI","Downstream Retail Tokenizer (RTS CSM Primary/Secondary)","CWF742","CWF742","Production","CWF742","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1","Downstream SQL Server-Tokenizer - Red Zone","Windows Server","2013-02-12 15:12","grigos","(1) Non-Critical","Item Updated"
"a8m63000000038NAAQ","Downstream Retail Tokenizer (RTS CSM Primary/Secondary)","CWF743","CWF743","Production","CWF743","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1","Downstream SQL Server-Tokenizer Witness - Red Zone","Windows Server","2013-02-12 15:13","grigos","(1) Non-Critical","Item Updated"
"a8m6300000004teAAA","","CWF745","CWF745","Production","CWF745","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","AVEVA NET Gateway Server","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tfAAA","","cwf746.hq","cwf746.hq","Production","CWF746","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Unknown","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tgAAA","","CWF747","CWF747","Production","CWF747","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Arcgis?","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003AuAAI","Kofax Capture","CWF748","CWF748","Test","cwf748","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","KOFAX Application - KC Network (KCNS)



Datacenter - Airdrie(DR)","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004thAAA","Kofax Capture","CWF749","CWF749","Test","cwf749","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","KOFAX Application - KC Network Service & XML (KCNSS)

DC:  Airdrie (DR)","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003LeAAI","Kofax Capture","CWF750","CWF750","Test","cwf750","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","KOFAX Application - KC Application (KCAS)","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004tiAAA","Kofax Capture","CWF751","CWF751","Test","cwf751","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","KOFAX Application - PDF Generation (KCPG)","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003D2AAI","Kofax Capture","CWF752","CWF752","Production","cwf752","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","KOFAX Application - KC Network (KCNS)

DC:  Airdrie (DR)","Windows Server","2012-06-19 15:20","mid_husky","(3) Business Important","Item Updated"
"a8m6300000003ExAAI","Kofax Capture","CWF753","CWF753","Production","cwf753","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","KOFAX Application - KC Network Service & XML (KCNSS)

DC:  Airdrie (DR)","Windows Server","2012-06-19 15:17","mid_husky","(3) Business Important","Item Updated"
"a8m6300000003BUAAY","Kofax Capture","CWF754","CWF754","Production","cwf754","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","KOFAX Application - KC Application (KCAS)

DC:  Airdrie (DR)","Windows Server","2012-06-19 15:16","mid_husky","(3) Business Important","Item Updated"
"a8m63000000039rAAA","Kofax Capture","CWF755","CWF755","Production","cwf755","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","KOFAX Application - PDF Generation (KCPG)

DC:  Airdrie (DR)","Windows Server","2012-06-19 15:16","mid_husky","(3) Business Important","Item Updated"
"a8m6300000004tjAAA","","cwf757.hq","cwf757.hq","Production","CWF757","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Security Server for Sean Robertson - POC","Windows Server","2012-06-19 15:16","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tkAAA","","cwf758.hq","cwf758.hq","Production","CWF758","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Development Server for 0301-01 Well Management Project","Windows Server","2012-06-19 15:16","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003AEAAY","Appian BPM Platform","CWF759","CWF759","Test","CWF759","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","7.9","Development Server for 0301-01 Appian



20150821 - Added related Application, AND changed environment from Production to Test, as per data collected from recent patching

2016_confirmed_vcenter

","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004tlAAA","Appian BPM Platform","CWF760","CWF760","Test","CWF760","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","7.9","Development Server for Appian 

20150821 - Added related Application, AND changed environment from Production to Test, as per data collected from recent patching","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tmAAA","Route Commander","cwf761","cwf761","Test","cwf761","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","This server is hosted in WCP_Secure_corp Zone

IIS Server for RTC Website Project

2016_confirmed_vcenter

","Windows Server","2013-07-31 15:01","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tnAAA","","CWF762","CWF762","","CWF762","VMware","VMware, Inc. VMware Virtual Platform","","6.1.7601","Unknown","Windows Server","2013-04-01 10:40","hashmm","(1) Non-Critical","Item Created"
"a8m6300000003RDAAY","Route Commander","cwf763","cwf763","Production","cwf763","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","This server is hosted in WCP_Secure_corp Zone

IIS Server for RTC Website Project

2016_confirmed_vcenter

","Windows Server","2013-07-31 15:01","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000004toAAA","Laboratory Information Management System Web - General (LIMS Web)","CWF765","CWF765","Development","CWF765","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","LIMS Development Server","Windows Server","2012-06-19 17:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tpAAA","SAP BI PORTAL (Part of SAP NetWeaver Business Warehouse)","CWF766","CWF766","Production","CWF766","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","See REQ0056336 as it is retired



Has old SAP folders from 2011. Only access are 3 people not here ( Jerry Zhang, Sue Weicker , Greg Schultz ) can grant someone access to check but who ?","Windows Server","2012-06-19 17:05","mid_husky","(5) Mission Critical","Item Created"
"a8m6300000004tqAAA","","CWF767","CWF767","Test","","VMware, Inc.","VMware, Inc. VMware Virtual Platform","","Microsoft Windows Server 2008 R2 (64-bit","ADTest domain

2016_confirmed_vcenter

","Windows Server","2016-10-08 22:34","neishg","(1) Non-Critical","Item Created"
"a8m6300000004trAAA","","cwf768.hq","cwf768.hq","Production","CWF768","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tsAAA","","cwf769.hq","cwf769.hq","Production","cwf769","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 Standard ","6.0.6002","Unknown","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004ttAAA","","cwf770","cwf770","","cwf405","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","6.0.6002","HDMS Email Management Front End Server","Windows Server","2013-08-05 17:08","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tuAAA","","cwf771","cwf771","","cwf771","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 Standard ","6.0.6002","HDMS Email Management Admin Server","Windows Server","2013-08-06 17:17","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tvAAA","","cwf772.hq","cwf772.hq","Production","cwf772","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 Standard ","6.0.6002","Unknown","Windows Server","2012-06-19 17:11","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004twAAA","","cwf777","cwf777","Production","cwf777","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","CMS - SolArc","Windows Server","2012-06-19 17:09","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004txAAA","","cwf778.hq","cwf778.hq","Production","cwf778","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Beyond compare","Windows Server","2012-06-19 17:09","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tyAAA","OpWorks, OpWorks - Drillman, OpWorks - Resource Client, OpWorks - Surface Land","CWF779","CWF779","Development","CWF779","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Well Life Cycle - DEV - Opworks","Windows Server","2012-06-26 17:08","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tzAAA","OpWorks","CWF780","CWF780","Development","CWF780","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Well Life Cycle - Test","Windows Server","2012-06-19 17:08","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004u0AAA","","CWF781","CWF781","Production","CWF781","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","To be retired.

Cap Planner Data Collector - VMWare  Cap = Capacity?  



","Windows Server","2012-06-19 15:33","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004u1AAA","","cwf784.hq","cwf784.hq","Production","CWF784","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-06-19 17:07","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004u2AAA","","cwf785","cwf785","Production","cwf785","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-06-19 17:07","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004u3AAA","","cwf786.hq","cwf786.hq","Production","cwf786","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-06-19 17:07","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003LnAAI","SKF Machine Suite","CWF787","CWF787","Production","CWF787","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","SKF Transaction server","Windows Server","2012-06-19 17:07","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000004u4AAA","","CWF788","CWF788","Development","CWF788","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows � 2008 Standard","6.0.6002","This server will be decommissioned after warranty period from the system upgrade has passed. Replaced by CGCAPP1108DV.



Development instance of the Palantir Calculation Service

20150824 - Added related Application, as per data collected from recent patching","Windows Server","2012-06-19 17:07","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004u5AAA","","CWF789","CWF789","Production","CWF789","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows � 2008 Standard","6.0.6002","This server will be decommissioned after warranty period from the system upgrade has passed. Replaced by CGWAPP1117PD.



License service for Palantir Suite applications

NOTE: The license server is dependent on machine code that is generated specifically for this server.  Any changes to the server may possibly invalidate this machine code.

20150902 - Added related Application, confirmed environment is set as PROD, as per data collected from recent patching","Windows Server","2012-06-19 17:07","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004u6AAA","Kofax Capture","cwf790.hq","cwf790.hq","Production","CWF790","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Kofax","Windows Server","2012-06-19 15:16","mid_husky","(1) Non-Critical","Item Created"
